System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211215_155022.1511;11054.5745;0;0;0.2891079;0;0;
20211215_155022.1687;11072.1528;0;0;0.2891079;0;0;
20211215_155022.1997;11103.2323;0;0;0.2891079;0;0;
20211215_155022.2433;11146.821;0;0;0.2891079;0;0;
20211215_155022.2764;11179.9089;0;0;0.2891079;0;0;
20211215_155022.2955;11198.9874;0;0;0.2891079;0;0;
20211215_155022.3215;11225.0291;0;0;0.2891079;0;0;
20211215_155022.3391;11242.5757;0;0;0.2891079;0;0;
20211215_155022.3571;11260.6248;0;0;0.2891079;0;0;
20211215_155022.3913;11294.7445;0;0;0.2881743;0;0;
20211215_155022.4607;11364.2008;0;0;0.2881743;0;0;
20211215_155022.4808;11384.2542;0;0;0.2881743;0;0;
20211215_155022.5108;11414.3356;0;0;0.2881743;0;0;
20211215_155022.5429;11446.4196;0;0;0.2881743;0;0;
20211215_155022.5630;11466.4743;0;0;0.2881743;0;0;
20211215_155022.5866;11490.1039;0;0;0.2881743;0;0;
20211215_155022.6052;11508.6526;0;0;0.2881743;0;0;
20211215_155022.6583;11561.7939;0;0;0.2881743;0;0;
20211215_155022.6799;11583.3518;0;0;0.2881743;0;0;
20211215_155022.6979;11601.3995;0;0;0.2881743;0;0;
20211215_155022.7300;11633.4849;0;0;0.2881743;0;0;
20211215_155022.7501;11653.5413;0;0;0.2881743;0;0;
20211215_155022.7741;11677.6026;0;0;0.2881743;0;0;
20211215_155022.7922;11695.6503;0;0;0.2881743;0;0;
20211215_155022.8664;11769.8481;0;0;0.2881743;0;0;
20211215_155022.8870;11790.52;0;0;0.2891079;0;0;
20211215_155022.9145;11817.9803;0;0;0.2891079;0;0;
20211215_155022.9350;11838.5057;0;0;0.2891079;0;0;
20211215_155022.9626;11866.109;0;0;0.2891079;0;0;
20211215_155022.9812;11884.6595;0;0;0.2891079;0;0;
20211215_155023.0127;11916.2128;0;0;0.2891079;0;0;
20211215_155023.0553;11958.8259;0;0;0.2891079;0;0;
20211215_155023.0724;11975.9028;0;0;0.2891079;0;0;
20211215_155023.1050;12008.4869;0;0;0.2891079;0;0;
20211215_155023.1251;12028.5409;0;0;0.2891079;0;0;
20211215_155023.1516;12055.082;0;0;0.2891079;0;0;
20211215_155023.1697;12073.1683;0;0;0.2891079;0;0;
20211215_155023.2003;12103.7467;0;0;0.2891079;0;0;
20211215_155023.2614;12164.8745;0;0;0.2891079;0;0;
20211215_155023.2945;12197.963;0;0;0.2891079;0;0;
20211215_155023.3251;12228.5721;0;0;0.2891079;0;0;
20211215_155023.3532;12256.6486;0;0;0.2891079;0;0;
20211215_155023.3742;12277.6525;0;0;0.2891079;0;0;
20211215_155023.3992;12302.718;0;0;0.2881743;0;0;
20211215_155023.4183;12321.8365;0;0;0.2881743;0;0;
20211215_155023.4575;12361.0373;0;0;0.2881743;0;0;
20211215_155023.4821;12385.6345;0;0;0.2881743;0;0;
20211215_155023.5123;12415.8153;0;0;0.2881743;0;0;
20211215_155023.5451;12448.5519;0;0;0.2881743;0;0;
20211215_155023.5702;12473.6495;0;0;0.2881743;0;0;
20211215_155023.5877;12491.1927;0;0;0.2881743;0;0;
20211215_155023.6074;12510.8481;0;0;0.2881743;0;0;
20211215_155023.6699;12573.3961;0;0;0.2881743;0;0;
20211215_155023.7025;12605.9857;0;0;0.2881743;0;0;
20211215_155023.7321;12635.5612;0;0;0.2881743;0;0;
20211215_155023.7629;12666.3806;0;0;0.2881743;0;0;
20211215_155023.7950;12698.467;0;0;0.2881743;0;0;
20211215_155023.8257;12729.1628;0;0;0.2881743;0;0;
20211215_155023.8733;12776.8233;0;0;0.2881743;0;0;
20211215_155023.8984;12801.856;0;0;0.2891079;0;0;
20211215_155023.9189;12822.3712;0;0;0.2891079;0;0;
20211215_155023.9490;12852.4929;0;0;0.2891079;0;0;
20211215_155023.9821;12885.578;0;0;0.2891079;0;0;
20211215_155024.0115;12915.0317;0;0;0.2891079;0;0;
20211215_155024.0848;12988.3274;0;0;0.2891079;0;0;
20211215_155024.1054;13008.8805;0;0;0.2891079;0;0;
20211215_155024.1406;13044.0914;0;0;0.2891079;0;0;
20211215_155024.1677;13071.2148;0;0;0.2891079;0;0;
20211215_155024.1888;13092.2707;0;0;0.2891079;0;0;
20211215_155024.2120;13115.4858;0;0;0.2891079;0;0;
20211215_155024.2301;13133.6202;0;0;0.2891079;0;0;
20211215_155024.2838;13187.3189;0;0;0.2891079;0;0;
20211215_155024.3034;13206.9036;0;0;0.2891079;0;0;
20211215_155024.3239;13227.3546;0;0;0.2891079;0;0;
20211215_155024.3574;13260.8985;0;0;0.2891079;0;0;
20211215_155024.3880;13291.48;0;0;0.2891079;0;0;
20211215_155024.4181;13321.5904;0;0;0.2891079;0;0;
20211215_155024.4808;13384.2897;0;0;0.2891079;0;0;
20211215_155024.5070;13410.4481;0;0;0.2891079;0;0;
